Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Total_Cost,Profit,Sales_Channel,Payment_Method,Customer_Rating
ORD-00184,2025-05-02,C1152,Small Business,West,Calgary,Furniture,Standing Desk,2,523.74,0,1047.48,660.0,387.48,Online,Bank Transfer,
ORD-00185,2026-06-29,C1016,Consumer,Central,Toronto,Accessories,Mouse,2,41.05,0.15,69.78,28.0,41.78,Online,Credit Card,5
ORD-00186,2025-09-04,C1022,Consumer,West,Vancouver,Electronics,Monitor,2,243.61,0.15,414.14,290.0,124.14,Retail Store,Bank Transfer,5
ORD-00187,2025-08-28,C1295,Corporate,East,Montreal,Electronics,Laptop,1,906.84,0.15,770.81,620.0,150.81,Online,Debit Card,5
ORD-00188,2025-11-06,C1320,Consumer,West,Calgary,Accessories,USB-C Hub,1,83.03,0.2,66.42,31.0,35.42,Online,Bank Transfer,5
ORD-00189,2025-02-18,C1386,Consumer,Central,Winnipeg,Furniture,Standing Desk,4,543.2,0,2172.8,1320.0,852.8,Online,Debit Card,
ORD-00190,2025-08-19,C1068,Corporate,Central,Winnipeg,Accessories,Keyboard,4,70.39,0.2,225.25,112.0,113.25,Retail Store,Debit Card,5
ORD-00191,2025-09-19,C1137,Corporate,West,Victoria,Electronics,Monitor,6,242.25,0.1,1308.15,870.0,438.15,Online,Credit Card,5
ORD-00192,2025-03-16,C1108,Consumer,West,Calgary,Accessories,USB-C Hub,1,83.26,0,83.26,31.0,52.26,Partner,Credit Card,4
ORD-00193,2026-05-06,C1238,Consumer,West,Calgary,Electronics,Printer,3,195.65,0,586.95,336.0,250.95,Online,PayPal,5
ORD-00194,2025-09-25,C1104,Corporate,Central,Winnipeg,Electronics,Webcam,2,117.83,0.1,212.09,110.0,102.09,Retail Store,PayPal,5
ORD-00195,2026-02-28,C1151,Consumer,West,Calgary,Accessories,Mouse,3,40.87,0.05,116.48,42.0,74.48,Retail Store,Debit Card,4
ORD-00196,2025-12-04,C1370,Consumer,West,Victoria,Electronics,Printer,6,195.14,0.1,1053.76,672.0,381.76,Retail Store,Bank Transfer,
ORD-00197,2025-06-22,C1030,Consumer,East,Quebec City,Accessories,Keyboard,1,73.42,0.15,62.41,28.0,34.41,Online,Credit Card,3
ORD-00198,2025-02-19,C1191,Consumer,West,Victoria,Accessories,Keyboard,5,70.03,0,350.15,140.0,210.15,Retail Store,Bank Transfer,3
ORD-00199,2026-05-15,C1008,Consumer,West,Vancouver,Accessories,USB-C Hub,2,83.81,0,167.62,62.0,105.62,Retail Store,Debit Card,5
ORD-00200,2025-04-20,C1040,Small Business,West,Calgary,Accessories,Keyboard,1,72.05,0,72.05,28.0,44.05,Online,Bank Transfer,5
ORD-00201,2026-04-16,C1016,Corporate,East,Montreal,Accessories,Mouse,1,40.59,0.2,32.47,14.0,18.47,Online,Bank Transfer,4
ORD-00202,2026-01-24,C1401,Consumer,Central,Winnipeg,Electronics,Webcam,1,119.2,0.05,113.24,55.0,58.24,Online,Credit Card,5
ORD-00203,2026-06-25,C1350,Small Business,West,Vancouver,Accessories,Mouse,6,41.69,0,250.14,84.0,166.14,Retail Store,Credit Card,5
ORD-00204,2025-07-03,C1083,Small Business,Central,Toronto,Accessories,Mouse,2,38.3,0,76.6,28.0,48.6,Retail Store,Bank Transfer,4
ORD-00205,2025-12-06,C1223,Small Business,Central,Winnipeg,Accessories,Keyboard,4,68.91,0.1,248.08,112.0,136.08,Online,Credit Card,4
ORD-00206,2025-12-15,C1116,Small Business,East,Halifax,Electronics,Printer,3,209.84,0,629.52,336.0,293.52,Online,Bank Transfer,5
ORD-00207,2026-03-19,C1042,Consumer,West,Calgary,Electronics,Printer,3,204.25,0.1,551.48,336.0,215.48,Retail Store,Debit Card,5
ORD-00208,2026-01-25,C1184,Consumer,East,Halifax,Accessories,Keyboard,3,68.65,0,205.95,84.0,121.95,Online,Credit Card,5
ORD-00209,2025-05-16,C1047,Small Business,West,Vancouver,Furniture,Standing Desk,2,541.96,0,1083.92,660.0,423.92,Online,Bank Transfer,5
ORD-00210,2025-01-13,C1266,Small Business,Central,Ottawa,Furniture,Standing Desk,4,535.84,0.2,1714.69,1320.0,394.69,Retail Store,Bank Transfer,4
ORD-00211,2025-06-23,C1400,Consumer,West,Victoria,Accessories,Headset,1,88.19,0,88.19,38.0,50.19,Online,PayPal,4
ORD-00212,2025-09-15,C1170,Consumer,West,Calgary,Electronics,Webcam,2,125.38,0,250.76,110.0,140.76,Online,PayPal,5
ORD-00213,2026-03-27,C1203,Consumer,Central,Ottawa,Electronics,Printer,1,196.27,0,196.27,112.0,84.27,Partner,PayPal,5
ORD-00214,2026-05-18,C1303,Corporate,East,Montreal,Furniture,Office Chair,2,332.1,0,664.2,370.0,294.2,Online,Credit Card,4
ORD-00215,2026-04-18,C1344,Corporate,East,Montreal,Electronics,Webcam,4,123.53,0.15,420.0,220.0,200.0,Online,Debit Card,
ORD-00216,2025-11-07,C1273,Small Business,West,Victoria,Accessories,Keyboard,4,69.84,0.2,223.49,112.0,111.49,Online,Credit Card,5
ORD-00217,2026-01-04,C1331,Consumer,East,Halifax,Electronics,Printer,3,197.09,0.1,532.14,336.0,196.14,Retail Store,Bank Transfer,3
ORD-00218,2025-12-06,C1228,Consumer,Central,Toronto,Electronics,Laptop,1,916.88,0.05,871.04,620.0,251.04,Retail Store,Bank Transfer,5
ORD-00219,2026-04-20,C1043,Corporate,East,Halifax,Accessories,USB-C Hub,1,83.35,0,83.35,31.0,52.35,Online,Debit Card,4
ORD-00220,2025-12-23,C1163,Consumer,Central,Ottawa,Electronics,Webcam,5,122.65,0,613.25,275.0,338.25,Online,PayPal,4
ORD-00221,2025-02-15,C1124,Small Business,East,Montreal,Electronics,Laptop,5,943.54,0,4717.7,3100.0,1617.7,Retail Store,Debit Card,4
ORD-00222,2025-12-05,C1377,Consumer,East,Quebec City,Electronics,Webcam,1,119.18,0.1,107.26,55.0,52.26,Online,Bank Transfer,4
ORD-00223,2026-03-16,C1446,Small Business,Central,Toronto,Accessories,Mouse,1,38.4,0,38.4,14.0,24.4,Retail Store,PayPal,4
ORD-00224,2025-11-30,C1200,Corporate,West,Victoria,Electronics,Monitor,3,252.41,0.1,681.51,435.0,246.51,Retail Store,PayPal,4
ORD-00225,2025-12-27,C1160,Small Business,Central,Winnipeg,Accessories,Keyboard,4,67.08,0.05,254.9,112.0,142.9,Online,Debit Card,4
ORD-00226,2025-11-09,C1249,Consumer,West,Vancouver,Furniture,Office Chair,3,326.15,0,978.45,555.0,423.45,Online,Debit Card,4
ORD-00227,2026-05-17,C1069,Consumer,Central,Toronto,Accessories,Keyboard,1,66.56,0,66.56,28.0,38.56,Online,Bank Transfer,4
ORD-00228,2026-06-02,C1015,Consumer,East,Quebec City,Furniture,Standing Desk,3,527.04,0.05,1502.06,990.0,512.06,Retail Store,PayPal,4
ORD-00229,2025-02-03,C1261,Small Business,Central,Toronto,Accessories,USB-C Hub,1,79.95,0.1,71.95,31.0,40.95,Retail Store,Credit Card,4
ORD-00230,2025-10-02,C1052,Consumer,East,Quebec City,accessories,USB-C Hub,4,83.91,0.05,318.86,124.0,194.86,Retail Store,PayPal,4
ORD-00231,2025-02-03,C1107,Consumer,Central,Ottawa,Furniture,Office Chair,5,340.28,0,1701.4,925.0,776.4,Partner,Bank Transfer,5
ORD-00232,2025-06-19,C1086,Corporate,East,Montreal,Accessories,Mouse,4,40.38,0.05,153.44,56.0,97.44,Retail Store,PayPal,5
ORD-00233,2025-10-24,C1030,Small Business,East,Quebec City,Accessories,USB-C Hub,10,82.28,0.2,658.24,310.0,348.24,Online,Debit Card,5
ORD-00234,2025-05-16,C1137,Small Business,West,Vancouver,Furniture,Office Chair,4,332.54,0.05,1263.65,740.0,523.65,Retail Store,Bank Transfer,5
ORD-00235,2026-04-08,C1249,Small Business,West,Calgary,Electronics,Monitor,2,248.86,0.15,423.06,290.0,133.06,Retail Store,Credit Card,5
ORD-00236,2025-04-06,C1253,Small Business,East,Quebec City,Furniture,Office Chair,5,340.71,0.2,1362.84,925.0,437.84,Online,PayPal,5
ORD-00237,2025-10-18,C1023,Corporate,Central,Winnipeg,Electronics,Printer,1,205.23,0.15,174.45,112.0,62.45,Retail Store,Bank Transfer,4
ORD-00238,2025-01-17,C1332,Corporate,West,Vancouver,Electronics,Webcam,2,124.9,0.2,199.84,110.0,89.84,Online,Debit Card,5
ORD-00239,2025-10-08,C1156,Consumer,West,Calgary,Furniture,Office Chair,1,326.57,0,326.57,185.0,141.57,Partner,Bank Transfer,4
ORD-00240,2025-04-04,C1004,Consumer,East,Montreal,Electronics,Laptop,1,895.05,0.05,850.3,620.0,230.3,Retail Store,Credit Card,5
ORD-00241,2026-03-09,C1153,Consumer,East,Montreal,Electronics,Webcam,1,117.75,0,117.75,55.0,62.75,Retail Store,Bank Transfer,4
ORD-00242,2025-05-17,C1109,Small Business,East,Halifax,Accessories,Keyboard,1,68.95,0,68.95,28.0,40.95,Retail Store,Bank Transfer,4
ORD-00243,2026-03-30,C1405,Consumer,West,Vancouver,Electronics,Monitor,1,248.22,0,248.22,145.0,103.22,Retail Store,Debit Card,4
ORD-00244,2025-10-11,C1434,Small Business,East,Montreal,Accessories,Mouse,2,40.75,0.1,73.35,28.0,45.35,Retail Store,Debit Card,5
ORD-00245,2026-06-15,C1253,Consumer,East,Halifax,Accessories,Mouse,3,41.81,0.15,106.62,42.0,64.62,Online,Credit Card,5
ORD-00246,2025-09-04,C1198,Corporate,Central,Winnipeg,Electronics,Printer,1,196.32,0,196.32,112.0,84.32,Online,PayPal,5
ORD-00247,2025-06-26,C1203,Consumer,Central, Toronto,Electronics,Laptop,2,940.37,0.15,1598.63,1240.0,358.63,Online,Bank Transfer,5
ORD-00248,2026-03-10,C1104,Consumer,East,Quebec City,Electronics,Monitor,3,239.47,0,718.41,435.0,283.41,Online,PayPal,4
ORD-00249,2026-02-05,C1222,Consumer,East,Halifax,Electronics,Monitor,1,243.6,0,243.6,145.0,98.6,Partner,Bank Transfer,4
ORD-00250,2025-02-26,C1267,Small Business,Central,Winnipeg,Accessories,Keyboard,1,73.16,0,73.16,28.0,45.16,Retail Store,Debit Card,5
ORD-00251,2026-01-16,C1268,Consumer,West,Calgary,Accessories,Headset,3,89.35,0,268.05,114.0,154.05,Partner,PayPal,4
ORD-00252,2025-03-20,C1052,Consumer,Central,Ottawa,Accessories,USB-C Hub,2,78.03,0,156.06,62.0,94.06,Retail Store,Debit Card,4
ORD-00253,2026-06-06,C1439,Consumer,West,Vancouver,Electronics,Laptop,1,938.79,0,938.79,620.0,318.79,Online,Bank Transfer,3
ORD-00254,2025-08-18,C1344,Consumer,Central,Toronto,Furniture,Standing Desk,6,529.06,0.05,3015.64,1980.0,1035.64,Retail Store,Debit Card,3
ORD-00255,2025-08-17,C1283,Consumer,East,Montreal,Furniture,Standing Desk,1,540.49,0.15,459.42,330.0,129.42,Online,Credit Card,
ORD-00256,2026-01-13,C1395,Small Business,West,Victoria,Electronics,Printer,4,209.43,0,837.72,448.0,389.72,Online,Debit Card,4
ORD-00257,2025-06-04,C1000,Consumer,West,Victoria,Electronics,Laptop,1,940.58,0.15,799.49,620.0,179.49,Retail Store,PayPal,5
ORD-00258,2025-04-17,C1022,Corporate,West,Calgary,Accessories,Mouse,2,39.11,0,78.22,28.0,50.22,Partner,Bank Transfer,4
ORD-00259,2026-01-17,C1031,Consumer,Central,Winnipeg,Electronics,Monitor,2,252.29,0,504.58,290.0,214.58,Retail Store,Debit Card,5
ORD-00260,2025-08-31,C1119,Consumer,Central,Ottawa,Furniture,Office Chair,6,328.43,0,1970.58,1110.0,860.58,Retail Store,Debit Card,4
ORD-00261,2025-05-20,C1394,Consumer,East,Montreal,Accessories,Keyboard,1,69.0,0,69.0,28.0,41.0,Online,Bank Transfer,4
ORD-00262,2025-11-12,C1427,Corporate,Central,Ottawa,Electronics,Monitor,1,252.57,0.1,227.31,145.0,82.31,Online,Debit Card,5
ORD-00263,2025-04-04,C1207,Consumer,East,Montreal,Furniture,Office Chair,2,319.23,0.15,542.69,370.0,172.69,Online,Debit Card,
ORD-00264,2025-04-07,C1205,Consumer,Central,Toronto,Accessories,Keyboard,1,67.88,0,67.88,28.0,39.88,Retail Store,Credit Card,5
ORD-00265,2025-09-23,C1414,Small Business,West,Vancouver,Electronics,Monitor,1,258.67,0,258.67,145.0,113.67,Retail Store,Credit Card,5
ORD-00266,2025-02-13,C1218,Consumer,Central,Toronto,Accessories,Keyboard,6,69.17,0.05,394.27,168.0,226.27,Retail Store,PayPal,4
ORD-00267,2025-08-08,C1255,Consumer,West,Victoria,Accessories,Headset,2,91.32,0.05,173.51,76.0,97.51,Retail Store,Bank Transfer,5
ORD-00268,2025-03-04,C1410,Consumer,West,Victoria,Furniture,Standing Desk,1,557.18,0.05,529.32,330.0,199.32,Partner,Bank Transfer,3
ORD-00269,2026-01-03,C1305,Small Business,Central,Winnipeg,Electronics,Webcam,1,114.3,0,114.3,55.0,59.3,Online,Credit Card,4
ORD-00270,2025-10-15,C1123,Small Business,West,Victoria,Accessories,USB-C Hub,2,77.97,0,155.94,62.0,93.94,Online,Credit Card,5
ORD-00271,2025-08-13,C1377,Corporate,East,Quebec City,Furniture,Office Chair,8,323.98,0,2591.84,1480.0,1111.84,Online,Credit Card,5
ORD-00272,2025-12-27,C1089,Consumer,East,Halifax,Accessories,Keyboard,3,69.94,0.15,178.35,84.0,94.35,Partner,Credit Card,
ORD-00273,2025-04-03,C1066,Consumer,West,Vancouver,Electronics,Printer,1,194.02,0.15,164.92,112.0,52.92,Online,Debit Card,5
ORD-00274,2025-11-28,C1191,Corporate,West,Vancouver,Accessories,Keyboard,2,72.51,0.15,123.27,56.0,67.27,Retail Store,Credit Card,5
ORD-00275,2025-12-11,C1089,Small Business,Central,Ottawa,Accessories,Keyboard,11,69.9,0.1,692.01,308.0,384.01,Online,Debit Card,5
ORD-00276,2025-06-29,C1394,Small Business,Central,Ottawa,Accessories,Headset,1,89.01,0.2,71.21,38.0,33.21,Partner,Debit Card,3
ORD-00277,2025-11-22,C1085,Consumer,East,Montreal,Electronics,Printer,2,196.93,0,393.86,224.0,169.86,Online,PayPal,4
ORD-00278,2026-04-03,C1197,Consumer,West,Victoria,Accessories,Mouse,1,38.0,0,38.0,14.0,24.0,Online,Bank Transfer,
ORD-00279,2025-06-20,C1388,Consumer,Central,Ottawa,Furniture,Standing Desk,2,554.28,0.1,997.7,660.0,337.7,Retail Store,Debit Card,4
ORD-00280,2026-04-08,C1082,Consumer,West,Vancouver,Accessories,Headset,1,93.48,0,93.48,38.0,55.48,Online,Credit Card,4
ORD-00281,2025-12-13,C1051,Consumer,East,Halifax,Electronics,Webcam,3,119.2,0.05,339.72,165.0,174.72,Retail Store,Debit Card,5
ORD-00282,2025-07-14,C1025,Small Business,Central,Winnipeg,Accessories,USB-C Hub,3,77.89,0,233.67,93.0,140.67,Online,Bank Transfer,5
ORD-00283,2025-06-07,C1013,Consumer,West,Victoria,Electronics,Laptop,2,872.96,0.05,1658.62,1240.0,418.62,Retail Store,Debit Card,4
ORD-00284,2025-10-26,C1278,Consumer,West, Victoria,Electronics,Monitor,1,239.77,0.1,215.79,145.0,70.79,Online,Debit Card,5
ORD-00285,2026-01-15,C1031,Consumer,Central,Ottawa,Accessories,Keyboard,2,68.37,0,136.74,56.0,80.74,Online,Credit Card,4
ORD-00286,2025-03-29,C1267,Small Business,East,Quebec City,Accessories,USB-C Hub,2,79.09,0,158.18,62.0,96.18,Online,Bank Transfer,5
ORD-00287,2025-08-30,C1292,Corporate,Central,Ottawa,Electronics,Monitor,2,250.41,0.05,475.78,290.0,185.78,Online,Credit Card,4
ORD-00288,2026-04-05,C1421,Consumer,West,Vancouver,Accessories,Mouse,4,39.73,0.2,127.14,56.0,71.14,Online,PayPal,4
ORD-00289,2025-11-24,C1402,Consumer,East,Montreal,Electronics,Monitor,2,248.94,0,497.88,290.0,207.88,Online,Credit Card,5
ORD-00290,2026-03-01,C1051,Small Business,West,Vancouver,Electronics,Printer,2,201.24,0.15,342.11,224.0,118.11,Partner,PayPal,5
ORD-00291,2026-02-25,C1348,Consumer,Central,Ottawa,Electronics,Webcam,2,121.41,0.05,230.68,110.0,120.68,Online,Credit Card,5
ORD-00292,2026-02-10,C1406,Consumer,Central,Winnipeg,Accessories,Mouse,1,39.34,0,39.34,14.0,25.34,Online,PayPal,5
ORD-00293,2025-10-15,C1164,Consumer,Central,Winnipeg,Electronics,Monitor,10,256.84,0.1,2311.56,1450.0,861.56,Online,Bank Transfer,5
ORD-00294,2025-04-02,C1028,Consumer,West,Victoria,Accessories,Mouse,6,39.49,0.05,225.09,84.0,141.09,Online,Credit Card,4
ORD-00295,2025-11-15,C1428,Corporate,East,Halifax,Furniture,Standing Desk,1,533.09,0,533.09,330.0,203.09,Partner,Debit Card,3
ORD-00296,2025-02-03,C1063,Consumer,Central,Toronto,Furniture,Office Chair,3,334.46,0.05,953.21,555.0,398.21,Retail Store,Debit Card,3
ORD-00297,2026-01-17,C1132,Corporate,Central,Winnipeg,Electronics,Webcam,1,115.95,0,115.95,55.0,60.95,Retail Store,PayPal,4
ORD-00298,2025-01-29,C1105,Small Business,Central,Toronto,Accessories,Keyboard,5,68.07,0,340.35,140.0,200.35,Online,Bank Transfer,5
ORD-00299,2026-06-10,C1311,Consumer,West,Calgary,Electronics,Laptop,2,875.13,0.1,1575.23,1240.0,335.23,Online,PayPal,5
ORD-00300,2026-03-10,C1052,Consumer,Central,Ottawa,Electronics,Webcam,1,118.76,0.15,100.95,55.0,45.95,Retail Store,PayPal,3
ORD-00301,2025-10-17,C1335,Consumer,Central,Winnipeg,electronics,Monitor,2,244.41,0,488.82,290.0,198.82,Online,Debit Card,5
ORD-00302,2025-06-03,C1369,Corporate,East,Montreal,Electronics,Laptop,4,916.26,0.1,3298.54,2480.0,818.54,Retail Store,Bank Transfer,3
ORD-00303,2025-10-30,C1371,Consumer,Central,Ottawa,Furniture,Standing Desk,2,532.94,0.05,1012.59,660.0,352.59,Retail Store,Bank Transfer,4
ORD-00304,2026-01-03,C1132,Corporate,East,Quebec City,Accessories,Keyboard,5,67.39,0,336.95,140.0,196.95,Online,PayPal,4
ORD-00305,2025-04-02,C1150,Consumer,West,Victoria,Accessories,Mouse,3,39.03,0,117.09,42.0,75.09,Retail Store,Credit Card,
ORD-00306,2026-04-27,C1348,Small Business,West,Calgary,Electronics,Printer,2,192.39,0,384.78,224.0,160.78,Online,PayPal,5
ORD-00307,2026-02-28,C1073,Consumer,West,Vancouver,Accessories,Keyboard,10,73.4,0.15,623.9,280.0,343.9,Partner,Debit Card,5
ORD-00308,2025-03-24,C1295,Consumer,Central,Ottawa,Accessories,Keyboard,1,71.9,0,71.9,28.0,43.9,Online,Bank Transfer,4
ORD-00309,2025-04-01,C1102,Consumer,West,Calgary,Furniture,Standing Desk,3,524.57,0,1573.71,990.0,583.71,Partner,Credit Card,5
ORD-00310,2025-11-26,C1052,Small Business,East,Montreal,Electronics,Laptop,3,885.98,0.1,2392.15,1860.0,532.15,Online,PayPal,5
ORD-00311,2025-06-21,C1351,Consumer,West,Vancouver,Accessories,Headset,8,89.39,0.05,679.36,304.0,375.36,Retail Store,PayPal,4
ORD-00312,2026-05-17,C1067,Corporate,Central,Toronto,Accessories,Keyboard,8,71.58,0,572.64,224.0,348.64,Online,Credit Card,4
ORD-00313,2026-06-01,C1319,Small Business,West,Vancouver,Furniture,Office Chair,3,338.94,0.1,915.14,555.0,360.14,Online,Credit Card,3
ORD-00314,2025-04-21,C1078,Consumer,East,Montreal,Electronics,Laptop,3,897.69,0.05,2558.42,1860.0,698.42,Online,Credit Card,4
ORD-00315,2025-11-05,C1261,Consumer,Central,Winnipeg,Electronics,Monitor,3,258.26,0,774.78,435.0,339.78,Retail Store,PayPal,4
ORD-00316,2025-04-27,C1209,Small Business,West,Victoria,Accessories,Mouse,3,39.42,0.2,94.61,42.0,52.61,Retail Store,Debit Card,5
ORD-00317,2025-02-10,C1056,Consumer,East,Quebec City,Accessories,Mouse,3,38.35,0,115.05,42.0,73.05,Online,Debit Card,
ORD-00318,2025-04-03,C1025,Small Business,East,Montreal,Electronics,Monitor,6,244.09,0.2,1171.63,870.0,301.63,Online,Debit Card,4
ORD-00319,2025-02-10,C1070,Consumer,Central,Ottawa,Furniture,Office Chair,2,313.81,0.15,533.48,370.0,163.48,Partner,PayPal,4
ORD-00320,2026-01-02,C1233,Consumer,Central,Winnipeg,Accessories,Headset,5,89.1,0,445.5,190.0,255.5,Retail Store,Bank Transfer,5
ORD-00321,2026-05-05,C1213,Small Business,Central,Winnipeg,Accessories,Keyboard,1,67.61,0.2,54.09,28.0,26.09,Online,Bank Transfer,
ORD-00322,2025-07-05,C1247,Corporate,East,Quebec City,Furniture,Office Chair,3,342.92,0.1,925.88,555.0,370.88,Partner,Credit Card,
ORD-00323,2026-02-26,C1295,Consumer,Central,Toronto,Electronics,Monitor,1,256.68,0.1,231.01,145.0,86.01,Retail Store,PayPal,4
ORD-00324,2026-06-16,C1197,Small Business,East,Halifax,Electronics,Printer,1,203.52,0,203.52,112.0,91.52,Online,Credit Card,4
ORD-00325,2025-01-12,C1123,Corporate,East,Montreal,Accessories,USB-C Hub,5,79.92,0,399.6,155.0,244.6,Partner,PayPal,5
ORD-00326,2025-02-21,C1229,Consumer,East,Montreal,Accessories,USB-C Hub,3,82.4,0.05,234.84,93.0,141.84,Online,Bank Transfer,4
ORD-00327,2026-04-03,C1422,Consumer,Central,Toronto,Electronics,Webcam,3,120.58,0,361.74,165.0,196.74,Online,PayPal,4
ORD-00328,2026-06-05,C1286,Consumer,East,Montreal,Electronics,Webcam,8,119.44,0,955.52,440.0,515.52,Online,PayPal,
ORD-00329,2026-04-09,C1191,Consumer,West,Vancouver,Accessories,Mouse,1,40.18,0.1,36.16,14.0,22.16,Retail Store,Credit Card,4
ORD-00330,2025-06-18,C1234,Small Business,Central, Toronto,Furniture,Standing Desk,1,544.1,0.15,462.49,330.0,132.49,Online,PayPal,4
ORD-00331,2025-04-21,C1255,Corporate,Central,Toronto,Electronics,Printer,1,200.07,0.05,190.07,112.0,78.07,Online,Credit Card,3
ORD-00332,2026-03-20,C1053,Corporate,East,Quebec City,Accessories,USB-C Hub,4,82.51,0,330.04,124.0,206.04,Retail Store,PayPal,5
ORD-00333,2026-06-01,C1231,Small Business,Central,Ottawa,Electronics,Printer,6,209.4,0.2,1005.12,672.0,333.12,Online,Debit Card,4
ORD-00334,2026-02-27,C1323,Small Business,East,Halifax,Accessories,USB-C Hub,1,83.47,0.1,75.12,31.0,44.12,Partner,Debit Card,4
ORD-00335,2025-08-03,C1091,Corporate,East,Halifax,Accessories,Headset,3,94.27,0.1,254.53,114.0,140.53,Online,Credit Card,5
ORD-00336,2025-12-27,C1449,Small Business,East,Quebec City,Electronics,Printer,3,206.82,0.1,558.41,336.0,222.41,Online,Credit Card,5
ORD-00337,2026-06-20,C1146,Small Business,West,Vancouver,Furniture,Standing Desk,1,531.34,0.1,478.21,330.0,148.21,Online,Debit Card,5
ORD-00338,2025-03-05,C1378,Consumer,East,Quebec City,Accessories,Mouse,4,41.46,0,165.84,56.0,109.84,Retail Store,Bank Transfer,4
ORD-00339,2025-09-01,C1350,Consumer,East,Halifax,Accessories,Headset,3,92.58,0.05,263.85,114.0,149.85,Online,Credit Card,5
ORD-00340,2025-01-14,C1360,Small Business,East,Quebec City,Accessories,Mouse,3,41.64,0.15,106.18,42.0,64.18,Partner,Debit Card,5
ORD-00341,2025-07-18,C1020,Consumer,Central,Ottawa,Accessories,Keyboard,10,67.33,0.1,605.97,280.0,325.97,Partner,PayPal,5
ORD-00342,2025-09-28,C1165,Consumer,West,Vancouver,Electronics,Printer,5,190.79,0.15,810.86,560.0,250.86,Online,PayPal,3
ORD-00343,2026-05-18,C1402,Small Business,East,Halifax,Furniture,Office Chair,1,330.67,0.2,264.54,185.0,79.54,Retail Store,Bank Transfer,4
ORD-00344,2026-02-18,C1316,Small Business,West,Victoria,Accessories,Mouse,5,41.79,0,208.95,70.0,138.95,Online,Credit Card,
ORD-00345,2025-04-28,C1164,Small Business,East,Quebec City,Electronics,Webcam,1,114.47,0,114.47,55.0,59.47,Partner,Credit Card,5
ORD-00346,2026-01-31,C1249,Consumer,Central,Winnipeg,Accessories,Headset,1,90.07,0.05,85.57,38.0,47.57,Retail Store,PayPal,3
ORD-00347,2025-07-17,C1033,Consumer,Central,Winnipeg,Electronics,Monitor,8,237.67,0.05,1806.29,1160.0,646.29,Partner,Debit Card,4
ORD-00348,2026-03-11,C1036,Corporate,West,Vancouver,Accessories,USB-C Hub,4,82.52,0.05,313.58,124.0,189.58,Retail Store,Credit Card,4
ORD-00349,2026-04-16,C1116,Consumer,East,Quebec City,Electronics,Laptop,1,906.74,0.05,861.4,620.0,241.4,Retail Store,Bank Transfer,5
ORD-00350,2026-02-02,C1316,Consumer,Central,Winnipeg,Furniture,Standing Desk,2,557.77,0.05,1059.76,660.0,399.76,Retail Store,Credit Card,4
ORD-00351,2025-03-16,C1195,Small Business,Central,Winnipeg,Electronics,Monitor,1,260.66,0,260.66,145.0,115.66,Retail Store,Credit Card,5
